Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Peru,PER,1960,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7400.006
Peru,PER,2018,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3010
Peru,PER,2017,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3060
Peru,PER,2016,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3100
Peru,PER,2015,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3150
Peru,PER,2014,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,3070
Peru,PER,2013,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2980
Peru,PER,2012,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2890
Peru,PER,2011,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2810
Peru,PER,2010,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2720
Peru,PER,2009,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2630
Peru,PER,2008,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2540
Peru,PER,2007,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2460
Peru,PER,2006,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2370
Peru,PER,2005,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2280
Peru,PER,2004,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2180
Peru,PER,2003,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2090
Peru,PER,2002,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1990
Peru,PER,2001,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1900
Peru,PER,2000,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1800
Peru,PER,1999,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1810
Peru,PER,1998,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1810
Peru,PER,1997,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1820
Peru,PER,1996,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1830
Peru,PER,1995,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1830
Peru,PER,1994,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1850
Peru,PER,1993,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1840
Peru,PER,1992,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1830
Peru,PER,1991,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1820
Peru,PER,1990,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1810
Peru,PER,1989,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1772.32251772217
Peru,PER,1988,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1836.41047390541
Peru,PER,1987,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1981.92618547929
Peru,PER,1986,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1970.7580139895
Peru,PER,1985,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,1995.68695005548
Peru,PER,1984,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2277.80912260618
Peru,PER,1983,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2257.14419966567
Peru,PER,1982,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2312.49442698103
Peru,PER,1981,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2368.62257932503
Peru,PER,1980,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2442.67010184736
Peru,PER,1979,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2579.03058780719
Peru,PER,1978,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2597.81668582403
Peru,PER,1977,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2594.29174429392
Peru,PER,1976,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2498.29056709373
Peru,PER,1975,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2367.96072145347
Peru,PER,1974,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2684.50052921986
Peru,PER,1973,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2508.75789857429
Peru,PER,1972,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2417.86252794341
Peru,PER,1971,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2403.06337442162
Peru,PER,1970,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,2606.69002091103
Peru,PER,1969,Methane emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.METH.EG.KT.CE,0
Peru,PER,2008,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.87801468018175
Peru,PER,2007,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.73889875666075
Peru,PER,2006,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.5436193222783
Peru,PER,2005,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.22214208438514
Peru,PER,2004,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.18011257035647
Peru,PER,2003,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,7.8335832083958
Peru,PER,2002,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,7.55218216318786
Peru,PER,2001,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,7.36434108527132
Peru,PER,2000,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,7.03674745895231
Peru,PER,1999,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,7.33387358184765
Peru,PER,1998,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,7.92122538293217
Peru,PER,1997,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.41423948220065
Peru,PER,1996,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,8.84485258579024
Peru,PER,1995,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,9.31771894093686
Peru,PER,1994,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,10.13143483023
Peru,PER,1993,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,10.7413893753649
Peru,PER,1992,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,10.7457428068115
Peru,PER,1991,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,10.6744868035191
Peru,PER,1990,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,10.4988399071926
Peru,PER,1989,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,12.8022834606262
Peru,PER,1988,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.2431219227471
Peru,PER,1987,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,13.8125836171868
Peru,PER,1986,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.6620689669784
Peru,PER,1985,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,14.8546085543178
Peru,PER,1984,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,16.4886576514809
Peru,PER,1983,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,16.5536819847431
Peru,PER,1982,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,16.6268419132672
Peru,PER,1981,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,17.4025228445428
Peru,PER,1980,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.5515960616953
Peru,PER,1979,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.0341384391098
Peru,PER,1978,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.6294226806407
Peru,PER,1977,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.6813089883088
Peru,PER,1976,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.4597749846216
Peru,PER,1975,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.1882198710633
Peru,PER,1974,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,20.5185276590758
Peru,PER,1973,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.7176690080819
Peru,PER,1972,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.718162821226
Peru,PER,1971,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,18.047655477027
Peru,PER,1970,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,19.0209643754955
Peru,PER,2018,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,180
Peru,PER,2017,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2016,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2015,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2014,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2013,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2012,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2011,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2010,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2009,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,190
Peru,PER,2008,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,200
Peru,PER,2007,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,210
Peru,PER,2006,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,220
Peru,PER,2005,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,230
Peru,PER,2004,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,240
Peru,PER,2003,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,240
Peru,PER,2002,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,250
Peru,PER,2001,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,260
Peru,PER,2000,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,270
Peru,PER,1999,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,280
Peru,PER,1998,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,300
Peru,PER,1997,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,310
Peru,PER,1996,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,320
Peru,PER,1995,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,330
Peru,PER,1994,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,350
Peru,PER,1993,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,340
Peru,PER,1992,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,330
Peru,PER,1991,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,320
Peru,PER,1990,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,300
Peru,PER,1989,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,233.01757662
Peru,PER,1988,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,254.00189791
Peru,PER,1987,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,268.21600148
Peru,PER,1986,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,267.42921218
Peru,PER,1985,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,270.82493978
Peru,PER,1984,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,279.50105083
Peru,PER,1983,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,270.07285033
Peru,PER,1982,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,288.08500601
Peru,PER,1981,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,284.70994983
Peru,PER,1980,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,281.2869475
Peru,PER,1979,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,282.96684773
Peru,PER,1978,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,284.56388961
Peru,PER,1977,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,291.9162833
Peru,PER,1976,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,301.0078579
Peru,PER,1975,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,288.0062347
Peru,PER,1974,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,295.5339027
Peru,PER,1973,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,282.5839689
Peru,PER,1972,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,283.2456205
Peru,PER,1971,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,287.5170702
Peru,PER,1970,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,289.2627081
Peru,PER,1969,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,0
Peru,PER,2008,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.26500566251416
Peru,PER,2007,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.33592880978865
Peru,PER,2006,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.56111757857974
Peru,PER,2005,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.73809523809524
Peru,PER,2004,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.86054827175209
Peru,PER,2003,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,2.8673835125448
Peru,PER,2002,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.01568154402895
Peru,PER,2001,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.21384425216316
Peru,PER,2000,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.33745364647713
Peru,PER,1999,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.58514724711908
Peru,PER,1998,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.99467376830892
Peru,PER,1997,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.26997245179063
Peru,PER,1996,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.48179271708683
Peru,PER,1995,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.74137931034483
Peru,PER,1994,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.3030303030303
Peru,PER,1993,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.63847429519071
Peru,PER,1992,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.67010309278351
Peru,PER,1991,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.45144804088586
Peru,PER,1990,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.98338870431894
Peru,PER,1989,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,3.965380527332
Peru,PER,1988,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.03828998314424
Peru,PER,1987,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.17763323129219
Peru,PER,1986,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.39909067173883
Peru,PER,1985,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.2256466823383
Peru,PER,1984,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.34588922421971
Peru,PER,1983,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.0712058802985
Peru,PER,1982,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.04975531706787
Peru,PER,1981,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.89403335269449
Peru,PER,1980,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.94820586230402
Peru,PER,1979,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.95261295345784
Peru,PER,1978,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.98819736012694
Peru,PER,1977,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.13726291727814
Peru,PER,1976,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.14128352977306
Peru,PER,1975,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.18114798621413
Peru,PER,1974,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.2252431925809
Peru,PER,1973,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.26126313784565
Peru,PER,1972,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.14772556973436
Peru,PER,1971,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.10355646532512
Peru,PER,1970,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,5.19401898135263
Peru,PER,2016,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.88
Peru,PER,2014,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.17
Peru,PER,2012,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.41
Peru,PER,2010,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,1.1
Peru,PER,2008,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.99
Peru,PER,2006,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.86
Peru,PER,2004,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.76
Peru,PER,2002,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.48
Peru,PER,2000,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.54
Peru,PER,1998,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.33
Peru,PER,1995,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.43
Peru,PER,1992,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,0.32
Peru,PER,2016,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.99
Peru,PER,2014,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.46
Peru,PER,2012,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.63
Peru,PER,2010,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.41
Peru,PER,2008,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.42
Peru,PER,2006,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.22
Peru,PER,2004,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,1.12
Peru,PER,2002,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.74
Peru,PER,2000,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.8
Peru,PER,1998,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.55
Peru,PER,1995,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.68
Peru,PER,1992,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,0.56
Peru,PER,2017,Time to obtain an electrical connection (days),IC.ELC.DURS,79
Peru,PER,2010,Time to obtain an electrical connection (days),IC.ELC.DURS,33.4
Peru,PER,2006,Time to obtain an electrical connection (days),IC.ELC.DURS,81.6
Peru,PER,2019,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2018,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2017,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2016,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2015,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2014,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2013,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2012,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2011,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2010,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2009,Time required to get electricity (days),IC.ELC.TIME,67
Peru,PER,2017,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,57.1
Peru,PER,2010,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,45.9
Peru,PER,2006,Firms using banks to finance investment (% of firms),IC.FRM.BNKS.ZS,30.9
Peru,PER,2017,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,2.1
Peru,PER,2010,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,3.2
Peru,PER,2006,Value lost due to electrical outages (% of sales for affected firms),IC.FRM.OUTG.ZS,3.2
Peru,PER,2020,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,100000000
Peru,PER,2019,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,54000000
Peru,PER,2018,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,311200000
Peru,PER,2017,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,718500000
Peru,PER,2016,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,323900000
Peru,PER,2015,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1731350000
Peru,PER,2014,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1641600000
Peru,PER,2013,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2764700000
Peru,PER,2012,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,2080900000
Peru,PER,2011,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,876900000
Peru,PER,2010,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1188100000
Peru,PER,2009,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,436270000
Peru,PER,2008,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,328200000
Peru,PER,2007,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,469300000
Peru,PER,2006,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,126300000
Peru,PER,2005,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,158600000
Peru,PER,2004,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,305600000
Peru,PER,2003,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,1017000000
Peru,PER,2002,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,345300000
Peru,PER,2001,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,304300000
Peru,PER,2000,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,348100000
Peru,PER,1999,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,304400000
Peru,PER,1998,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,905100000
Peru,PER,1997,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,161000000
Peru,PER,1996,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,877800000
Peru,PER,1995,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,756550000
Peru,PER,1994,Investment in energy with private participation (current US$),IE.PPI.ENGY.CD,451190000
