Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,2003,GDP growth (annual %),6.0.GDP_growth,4.16485071182251
Peru,PER,2002,GDP growth (annual %),6.0.GDP_growth,5.45376443862915
Peru,PER,2001,GDP growth (annual %),6.0.GDP_growth,0.617831110954285
Peru,PER,2000,GDP growth (annual %),6.0.GDP_growth,2.69431114196777
Peru,PER,2014,GDP (constant 2005 $),6.0.GDP_usd,127720304093.879
Peru,PER,2013,GDP (constant 2005 $),6.0.GDP_usd,124787481675.707
Peru,PER,2012,GDP (constant 2005 $),6.0.GDP_usd,117979623102.115
Peru,PER,2011,GDP (constant 2005 $),6.0.GDP_usd,111353692717.127
Peru,PER,2010,GDP (constant 2005 $),6.0.GDP_usd,104604391440.032
Peru,PER,2009,GDP (constant 2005 $),6.0.GDP_usd,96453361963.0402
Peru,PER,2008,GDP (constant 2005 $),6.0.GDP_usd,95451850252.7518
Peru,PER,2007,GDP (constant 2005 $),6.0.GDP_usd,87455650512.6209
Peru,PER,2006,GDP (constant 2005 $),6.0.GDP_usd,80590588054.3878
Peru,PER,2005,GDP (constant 2005 $),6.0.GDP_usd,74947898079.8981
Peru,PER,2004,GDP (constant 2005 $),6.0.GDP_usd,70515855229.6399
Peru,PER,2003,GDP (constant 2005 $),6.0.GDP_usd,67184653151.3744
Peru,PER,2002,GDP (constant 2005 $),6.0.GDP_usd,64498391531.0089
Peru,PER,2001,GDP (constant 2005 $),6.0.GDP_usd,61162720718.5583
Peru,PER,2000,GDP (constant 2005 $),6.0.GDP_usd,60787158754.7241
Peru,PER,2014,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,11437.705078125
Peru,PER,2013,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,11324.1181640625
Peru,PER,2012,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,10850.69921875
Peru,PER,2011,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,10378.572265625
Peru,PER,2010,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,9877.712890625
Peru,PER,2009,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,9224.8701171875
Peru,PER,2008,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,9243.673828125
Peru,PER,2007,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,8573.8671875
Peru,PER,2006,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,7997.74365234375
Peru,PER,2005,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,7529.2373046875
Peru,PER,2004,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,7171.58544921875
Peru,PER,2003,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,6917.88427734375
Peru,PER,2002,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,6725.23828125
Peru,PER,2001,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,6460.01953125
Peru,PER,2000,"GDP per capita, PPP (constant 2011 international $)",6.0.GDPpc_constant,6506.1943359375
Peru,PER,2014,GNI per capita (2011 $),6.0.GNIpc,11436.904296875
Peru,PER,2013,GNI per capita (2011 $),6.0.GNIpc,11082.9951171875
Peru,PER,2012,GNI per capita (2011 $),6.0.GNIpc,10334.6962890625
Peru,PER,2011,GNI per capita (2011 $),6.0.GNIpc,9565.7998046875
Peru,PER,2010,GNI per capita (2011 $),6.0.GNIpc,8947.74609375
Peru,PER,2009,GNI per capita (2011 $),6.0.GNIpc,8311.4072265625
Peru,PER,2008,GNI per capita (2011 $),6.0.GNIpc,8241.4189453125
Peru,PER,2007,GNI per capita (2011 $),6.0.GNIpc,7421.93994140625
Peru,PER,2006,GNI per capita (2011 $),6.0.GNIpc,6711.564453125
Peru,PER,2005,GNI per capita (2011 $),6.0.GNIpc,6250.93798828125
Peru,PER,2004,GNI per capita (2011 $),6.0.GNIpc,5848.3330078125
Peru,PER,2003,GNI per capita (2011 $),6.0.GNIpc,5598.82373046875
Peru,PER,2002,GNI per capita (2011 $),6.0.GNIpc,5389.3125
Peru,PER,2001,GNI per capita (2011 $),6.0.GNIpc,5125.31787109375
Peru,PER,2000,GNI per capita (2011 $),6.0.GNIpc,5014.40673828125
Peru,PER,2014,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,82.71644009
Peru,PER,2013,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,83.2852469247
Peru,PER,2012,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,83.4790387611
Peru,PER,2011,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,84.3273414556
Peru,PER,2010,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,85.1369573458
Peru,PER,2009,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,84.4154178219
Peru,PER,2008,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,84.6344313858
Peru,PER,2007,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,85.6969414462
Peru,PER,2006,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,84.1933098068
Peru,PER,2005,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,83.1854464383
Peru,PER,2004,Labor Force Participation Rate (%)-Bottom 40 Percent,9.0.Labor.B40,84.9829169486
Peru,PER,2014,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,81.6990546177
Peru,PER,2013,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,82.7378004278
Peru,PER,2012,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,83.109932825
Peru,PER,2011,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,83.1750075105
Peru,PER,2010,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,83.3100385604
Peru,PER,2009,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,82.5699705546
Peru,PER,2008,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,81.1524349932
Peru,PER,2007,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,81.3841658446
Peru,PER,2006,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,78.8070019366
Peru,PER,2005,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,77.2906557659
Peru,PER,2004,Labor Force Participation Rate (%)-Top 60 Percent,9.0.Labor.T60,77.9242352414
Peru,PER,2014,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,90.7222858033
Peru,PER,2013,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,90.9489483349
Peru,PER,2012,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,91.2523369821
Peru,PER,2011,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,91.4750896808
Peru,PER,2010,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,91.7986444616
Peru,PER,2009,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,92.0096816486
Peru,PER,2008,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,92.3283981236
Peru,PER,2007,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,93.1343953421
Peru,PER,2006,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,92.8426766335
Peru,PER,2005,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,91.9711682087
Peru,PER,2004,"Labor Force Participation Rate (%)-Bottom 40 Percent, Male",9.1.Labor.B40,93.1431755949
Peru,PER,2014,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,89.6119224561
Peru,PER,2013,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,90.4072634478
Peru,PER,2012,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,90.7499431726
Peru,PER,2011,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,90.8957176797
Peru,PER,2010,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,90.8822950179
Peru,PER,2009,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,91.2274265477
Peru,PER,2008,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,89.9798389111
Peru,PER,2007,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,90.5139143624
Peru,PER,2006,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,88.3527998697
Peru,PER,2005,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,87.7197885214
Peru,PER,2004,"Labor Force Participation Rate (%)-Top 60 Percent, Male",9.1.Labor.T60,88.0277243152
Peru,PER,2014,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,75.652791122
Peru,PER,2013,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,76.5330020575
Peru,PER,2012,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,76.5523251414
Peru,PER,2011,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,77.9734830476
Peru,PER,2010,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,79.1415583969
Peru,PER,2009,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,77.4687777531
Peru,PER,2008,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,77.6877031411
Peru,PER,2007,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,78.839736431
Peru,PER,2006,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,76.090522977
Peru,PER,2005,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,75.136333161
Peru,PER,2004,"Labor Force Participation Rate (%)-Bottom 40 Percent, Female",9.2.Labor.B40,77.1373451499
Peru,PER,2014,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,74.1531907873
Peru,PER,2013,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,75.2298070241
Peru,PER,2012,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,75.6867039614
Peru,PER,2011,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,75.6917651002
Peru,PER,2010,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,76.0074758541
Peru,PER,2009,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,74.2171899837
Peru,PER,2008,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,72.7553094352
Peru,PER,2007,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,72.5963504557
Peru,PER,2006,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,69.5479672526
Peru,PER,2005,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,67.1256991545
Peru,PER,2004,"Labor Force Participation Rate (%)-Top 60 Percent, Female",9.2.Labor.T60,67.9726607796
Peru,PER,2020,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,4.83928616448757
Peru,PER,2019,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.36725427536869
Peru,PER,2018,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.12875048593582
Peru,PER,2017,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.50701864029587
Peru,PER,2016,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.55400317340886
Peru,PER,2015,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.55724180053049
Peru,PER,2014,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.81636780476356
Peru,PER,2013,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.53362458530618
Peru,PER,2012,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.10303343430146
Peru,PER,2011,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.86726818758917
Peru,PER,2010,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.3195142210173
Peru,PER,2009,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.83377143299213
Peru,PER,2008,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.46832770264706
Peru,PER,2007,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.03241321251153
Peru,PER,2006,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.43455962826011
Peru,PER,2005,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.78825992355072
Peru,PER,2004,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.76329209682886
Peru,PER,2003,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.06917628362225
Peru,PER,2002,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.66923401435064
Peru,PER,2001,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.79571358953792
Peru,PER,2000,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.8542152618092
Peru,PER,1999,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.16610810402792
Peru,PER,1998,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.0434905213893
Peru,PER,1997,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.27822881843859
Peru,PER,1996,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.04007973294564
Peru,PER,1995,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.07868403690523
Peru,PER,1994,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.39660767563795
Peru,PER,1993,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.8774545361514
Peru,PER,1992,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.01674306619971
Peru,PER,1991,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.93160466739175
Peru,PER,1990,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.34938122754478
Peru,PER,1989,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.032799230548
Peru,PER,1988,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,12.995057465172
Peru,PER,1987,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.45117282381656
Peru,PER,1986,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,11.1087255402056
Peru,PER,1985,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.84359796739601
Peru,PER,1984,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.86948949687156
Peru,PER,1983,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,9.66237914624803
Peru,PER,1982,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.63560361882843
Peru,PER,1981,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.57770887953641
Peru,PER,1980,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.79175821438548
Peru,PER,1979,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.22695649636334
Peru,PER,1978,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.43210930480606
Peru,PER,1977,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.35345713298506
Peru,PER,2020,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,40.5949358036696
Peru,PER,2019,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.2208608772738
Peru,PER,2018,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.7522464198047
Peru,PER,2017,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.1860570476122
Peru,PER,2016,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.8069482299118
Peru,PER,2015,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.094065920652
Peru,PER,2014,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.1219518214552
Peru,PER,2013,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.3133308381745
Peru,PER,2012,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.3013400008577
Peru,PER,2011,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.579015850003
Peru,PER,2010,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.6237252646003
Peru,PER,2009,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,30.6013047521607
Peru,PER,2008,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.4457583811299
Peru,PER,2007,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.5944194598275
Peru,PER,2006,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.222706152758
Peru,PER,2005,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.4019319260383
Peru,PER,2004,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.3531994235917
Peru,PER,2003,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.1506171797475
Peru,PER,2002,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.1500209327681
Peru,PER,2001,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,31.5858134836577
Peru,PER,2000,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,37.1103950856735
Peru,PER,1999,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,37.1658906711311
Peru,PER,1998,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,34.0543301997648
Peru,PER,1997,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,33.8807319299166
Peru,PER,1996,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.7938638337131
Peru,PER,1995,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.1926369917969
Peru,PER,1994,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.3310432179353
Peru,PER,1993,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.8463703494404
Peru,PER,1992,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.7746478873239
Peru,PER,1991,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,20.5314009661836
Peru,PER,1990,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.042735042735
Peru,PER,1989,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,32.8995319291207
Peru,PER,1988,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,27.553165235595
Peru,PER,1987,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.9200030936606
Peru,PER,1986,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.2483308971675
Peru,PER,1985,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,36.0813704496788
Peru,PER,1984,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.1084296778539
Peru,PER,1983,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.3937823834197
Peru,PER,1982,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,26.3205828779599
Peru,PER,1981,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.0229990800368
Peru,PER,1980,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,25.2472433784245
Peru,PER,1979,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,29.844615109841
Peru,PER,1978,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,28.8330494037479
Peru,PER,1977,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,23.0695718654434
Peru,PER,2020,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,8410179965.75336
Peru,PER,2019,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,12115098855.7906
Peru,PER,2018,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,13542566934.3922
Peru,PER,2017,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,13140883206.274
Peru,PER,2016,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,10105307694.1905
Peru,PER,2015,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,8911343081.07111
Peru,PER,2014,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,11059509772.7241
Peru,PER,2013,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,13219616470.9126
Peru,PER,2012,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,14254854077.264
Peru,PER,2011,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,14643525500.0095
Peru,PER,2010,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,12370121491.8988
Peru,PER,2009,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,9785100585.01893
Peru,PER,2008,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,10611206787.9163
Peru,PER,2007,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,9945432325.7638
Peru,PER,2006,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,8611582477.14318
Peru,PER,2005,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,5701072330.85161
Peru,PER,2004,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,4017451382.64305
Peru,PER,2003,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2465760675.19219
Peru,PER,2002,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1827278082.16799
Peru,PER,2001,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1771439319.50886
Peru,PER,2000,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2146345944.83492
Peru,PER,1999,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1766732107.27336
Peru,PER,1998,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1989904367.44137
Peru,PER,1997,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2542042592.89407
Peru,PER,1996,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2508155915.10368
Peru,PER,1995,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,3055945816.17315
Peru,PER,1994,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2281639365.02663
Peru,PER,1993,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1875569440.47671
Peru,PER,1992,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1613000000
Peru,PER,1991,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1589000000
Peru,PER,1990,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,1928000000
