Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,2000,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0
Peru,PER,1999,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,128000000
Peru,PER,1998,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,62041666.6666668
Peru,PER,1997,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,85000000
Peru,PER,1996,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-17010000
Peru,PER,1995,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,8000000
Peru,PER,1994,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,10000
Peru,PER,1993,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-13000000
Peru,PER,1992,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,10000
Peru,PER,1991,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,10000000
Peru,PER,1990,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,49700000
Peru,PER,1989,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2299999.9
Peru,PER,1988,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,100000
Peru,PER,1987,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,21399999.9
Peru,PER,1986,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,799999.9
Peru,PER,1985,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,200000
Peru,PER,1984,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,24600000
Peru,PER,1983,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,9099999.9
Peru,PER,1982,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,500000
Peru,PER,1981,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,700000
Peru,PER,1980,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0
Peru,PER,1979,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0
Peru,PER,1978,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0
Peru,PER,1977,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,0
Peru,PER,2020,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.04042422037966
Peru,PER,2019,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.209070842163908
Peru,PER,2018,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.338016163690316
Peru,PER,2017,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.236991634985509
Peru,PER,2016,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.60239001146661
Peru,PER,2015,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0996175944947251
Peru,PER,2014,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.551215066575321
Peru,PER,2013,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.24471775499921
Peru,PER,2012,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.911467060725144
Peru,PER,2011,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.199458596195134
Peru,PER,2010,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.295718597050296
Peru,PER,2009,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.339929521545956
Peru,PER,2008,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.6103657975377
Peru,PER,2007,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0641835590356999
Peru,PER,2006,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,2005,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,2004,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,2003,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.102160646383181
Peru,PER,2002,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,2001,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.142993989930257
Peru,PER,2000,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,1999,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.255044478067103
Peru,PER,1998,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.111783830301092
Peru,PER,1997,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.146179916723153
Peru,PER,1996,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.0307859851334012
Peru,PER,1995,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0150057790010228
Peru,PER,1994,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2.22806074316031e-05
Peru,PER,1993,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.0373219200152009
Peru,PER,1992,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,2.78038034482426e-05
Peru,PER,1991,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.029119315991123
Peru,PER,1990,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.188183537871703
Peru,PER,1989,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0102224220981629
Peru,PER,1988,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.000647693208854442
Peru,PER,1987,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.103370164460243
Peru,PER,1986,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00524788555915291
Peru,PER,1985,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00120854487015298
Peru,PER,1984,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.139775427048713
Peru,PER,1983,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.0524627978905843
Peru,PER,1982,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00229426238544857
Peru,PER,1981,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.00323338514575955
Peru,PER,1980,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,1979,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,1978,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,1977,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0
Peru,PER,2004,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,113242790.2
Peru,PER,2003,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,116003776.6
Peru,PER,2002,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,117986351
Peru,PER,2001,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,174931900
Peru,PER,2000,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,275356567.4
Peru,PER,1999,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,79372291.56
Peru,PER,1998,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,78101173.4
Peru,PER,1997,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,74312194.82
Peru,PER,1996,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,29189781.19
Peru,PER,1995,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,33783813.48
Peru,PER,1994,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,89446533.2
Peru,PER,1993,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,92046051.03
Peru,PER,1992,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,73000000
Peru,PER,1991,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,87000000
Peru,PER,1990,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,75000000
Peru,PER,1989,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,58680000.31
Peru,PER,1988,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,45990001.68
Peru,PER,1987,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,20620000.84
Peru,PER,1986,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,33310001.37
Peru,PER,1985,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,24000000
Peru,PER,2020,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-878141401.355388
Peru,PER,2019,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-6790750970.70519
Peru,PER,2018,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-6946285592.17854
Peru,PER,2017,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-6360423388.54578
Peru,PER,2016,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-5583089860.17548
Peru,PER,2015,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-8124887319.59589
Peru,PER,2014,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2823161692.24389
Peru,PER,2013,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-9333690452.38221
Peru,PER,2012,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-11866552934.7876
Peru,PER,2011,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-7339667559.06505
Peru,PER,2010,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-8018357085.08587
Peru,PER,2009,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-6019939960.91185
Peru,PER,2008,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-6187851654.62578
Peru,PER,2007,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-5425384335.08952
Peru,PER,2006,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3466531061.27322
Peru,PER,2005,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2578719365.11
Peru,PER,2004,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1599038388.965
Peru,PER,2003,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1275007073.0402
Peru,PER,2002,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2155836814.73346
Peru,PER,2001,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1069860000
Peru,PER,2000,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-809696760.032968
Peru,PER,1999,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1812008800
Peru,PER,1998,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1581907453.2598
Peru,PER,1997,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2054260000
Peru,PER,1996,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3488159000
Peru,PER,1995,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-2548981500
Peru,PER,1994,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-3289186723.23
Peru,PER,1993,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-760588959.23
Peru,PER,1992,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,79000000
Peru,PER,1991,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,7000000
Peru,PER,1990,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-41000000
Peru,PER,1989,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-59000000
Peru,PER,1988,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-26000000
Peru,PER,1987,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-32000000
Peru,PER,1986,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-22000000
Peru,PER,1985,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1000000
Peru,PER,1984,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,89000000
Peru,PER,1983,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-38000000
Peru,PER,1982,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-48000000
Peru,PER,1981,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-125000000
Peru,PER,1980,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-26900000
Peru,PER,1979,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-71000000
Peru,PER,1978,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-25000000
Peru,PER,1977,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-54100000
Peru,PER,2020,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-9574054596.4377
Peru,PER,2019,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-3657250932.15266
Peru,PER,2018,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,1389174934.61495
Peru,PER,2017,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-5545671583.23863
Peru,PER,2016,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1059110074.32577
Peru,PER,2015,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1620453434.84619
Peru,PER,2014,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,1837890228.73923
Peru,PER,2013,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-4469812969.67071
Peru,PER,2012,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-2123845021.77117
Peru,PER,2011,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,700329462.791427
Peru,PER,2010,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-2733000565.28041
Peru,PER,2009,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,2300040188.56667
Peru,PER,2008,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-460526086.418093
Peru,PER,2007,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-3639253312.85036
Peru,PER,2006,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,1611604202.69294
Peru,PER,2005,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1761704914.78323
Peru,PER,2004,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-819617433.499695
Peru,PER,2003,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,76359094
Peru,PER,2002,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-1408257310.14286
Peru,PER,2001,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,371938605.66
Peru,PER,2000,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,406079547
Peru,PER,1999,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,351900000
Peru,PER,1998,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,417257970.333333
Peru,PER,1997,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-5021888000
Peru,PER,1996,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-167325000
Peru,PER,1995,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-153911412.89
Peru,PER,1994,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-503886085.092702
Peru,PER,1993,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,-160528387.073762
Peru,PER,1992,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,39000000
Peru,PER,1991,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,8000000
Peru,PER,1990,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,48000000
Peru,PER,2020,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2979947770.84363
Peru,PER,2019,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6313084894.98598
Peru,PER,2018,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6193947139.17008
Peru,PER,2017,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6860492819.49823
Peru,PER,2016,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6739051858.18016
Peru,PER,2015,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8313966794.51777
Peru,PER,2014,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3929942910.15745
Peru,PER,2013,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9826002544.00792
Peru,PER,2012,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13622485104.3103
Peru,PER,2011,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,7682261108.57854
Peru,PER,2010,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8454627587.91059
Peru,PER,2009,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6430652960.91184
Peru,PER,2008,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6923651284.62579
Peru,PER,2007,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5490961307.08952
Peru,PER,2006,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3466531061.27322
Peru,PER,2005,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2578719365.11
Peru,PER,2004,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1599038388.965
Peru,PER,2003,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1335007073.0402
Peru,PER,2002,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2155836814.73346
Peru,PER,2001,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1144260000
Peru,PER,2000,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,809696760.032968
Peru,PER,1999,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1940008800
Peru,PER,1998,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1643949119.92647
Peru,PER,1997,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2139260000
Peru,PER,1996,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3471149000
Peru,PER,1995,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2556981500
Peru,PER,1994,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3289186723.23
Peru,PER,1993,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,760588959.23
Peru,PER,1992,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-79000000
Peru,PER,1991,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-7000000
Peru,PER,1990,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,41000000
Peru,PER,1989,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,59000000
Peru,PER,1988,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,26000000
Peru,PER,1987,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32000000
Peru,PER,1986,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,22000000
Peru,PER,1985,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1000000
Peru,PER,1984,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-89000000
Peru,PER,1983,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,38000000
Peru,PER,1982,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,48000000
Peru,PER,1981,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,125000000
Peru,PER,1980,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,26900000
Peru,PER,1979,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,71000000
Peru,PER,1978,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25000000
Peru,PER,1977,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,54100000
Peru,PER,1976,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,71888999.9
Peru,PER,1975,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,81105000
Peru,PER,1974,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,62371999.9
Peru,PER,1973,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,95629999.9
Peru,PER,1972,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,60312999.9
Peru,PER,1971,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-3220000
Peru,PER,1970,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-13960000
Peru,PER,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.47511677634081
Peru,PER,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.76318968990981
Peru,PER,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.78286221010075
Peru,PER,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.25130733746818
Peru,PER,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.51182610944865
Peru,PER,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.38026059211907
Peru,PER,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.95724657032336
Peru,PER,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.8842945848551
Peru,PER,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,7.07114242412465
Peru,PER,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.47262658184166
Peru,PER,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.73082661489074
Peru,PER,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.32237544034606
Peru,PER,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.74335697642786
Peru,PER,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.37428655925626
Peru,PER,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.91065680458788
Peru,PER,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.39034816926813
